C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_47_688.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_47_688.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_47_688.jpg, 0, 0, 0, 8.086927E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_47_794.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_47_794.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_47_794.jpg, 0, 0, 0, 7.910269E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_47_897.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_47_897.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_47_897.jpg, 0, 0, 0, 7.828791E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_48_001.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_48_001.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_48_001.jpg, 0, 0, 0, 7.788652E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_48_104.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_48_104.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_48_104.jpg, 0, 0, 0, 7.79378E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_48_209.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_48_209.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_48_209.jpg, 0, 0, 0, 7.799731E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_48_310.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_48_310.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_48_310.jpg, 0, 0, 0, 7.769309E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_48_414.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_48_414.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_48_414.jpg, 0, 0, 0, 8.055598E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_48_514.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_48_514.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_48_514.jpg, 0, 0, 0, 7.795657E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_48_616.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_48_616.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_48_616.jpg, 0, 0, 0, 7.874274E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_48_719.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_48_719.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_48_719.jpg, 0, 0, 0, 7.782141E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_48_824.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_48_824.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_48_824.jpg, 0, 0, 0, 7.823461E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_48_927.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_48_927.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_48_927.jpg, 0, 0, 0, 7.808855E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_49_027.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_49_027.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_49_027.jpg, 0, 0, 0, 7.90526E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_49_135.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_49_135.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_49_135.jpg, 0, 0, 0, 7.912199E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_49_239.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_49_239.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_49_239.jpg, 0, 0, 0, 8.053108E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_49_339.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_49_339.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_49_339.jpg, 0, 0, 0, 7.774901E-05
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_49_449.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_49_449.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_49_449.jpg, 0, 0.3218634, 0, 0.3091912
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_49_551.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_49_551.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_49_551.jpg, 0, 0.617847, 0, 0.9480063
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_49_654.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_49_654.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_49_654.jpg, 0, 0.9152674, 0, 1.942747
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_49_754.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_49_754.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_49_754.jpg, 0, 1, 0, 3.121976
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_49_858.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_49_858.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_49_858.jpg, 0, 1, 0, 4.300628
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_49_960.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_49_960.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_49_960.jpg, 0, 1, 0, 5.463363
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_50_062.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_50_062.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_50_062.jpg, 0, 1, 0, 6.843904
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_50_165.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_50_165.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_50_165.jpg, 0, 0.9241024, 0, 7.964107
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_50_268.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_50_268.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_50_268.jpg, 0, 0.6162034, 0, 8.73047
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_50_368.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_50_368.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_50_368.jpg, 0, 0.3250015, 0, 9.155936
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_50_469.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_50_469.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_50_469.jpg, 0, 0.02536985, 0, 9.249682
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_50_573.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_50_573.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_50_573.jpg, 0, 0, 0, 9.158829
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_50_679.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_50_679.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_50_679.jpg, 0, 0, 0, 9.066913
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_50_783.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_50_783.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_50_783.jpg, 0, 0, 0, 8.957828
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_50_883.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_50_883.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_50_883.jpg, 0, 0, 0, 8.867929
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_50_987.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_50_987.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_50_987.jpg, -0.3106674, 0, 0, 8.746527
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_51_089.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_51_089.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_51_089.jpg, -0.4740885, 0, 0, 8.591465
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_51_192.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_51_192.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_51_192.jpg, -0.1710034, 0, 0, 8.513972
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_51_295.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_51_295.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_51_295.jpg, 0, 0, 0, 8.410218
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_51_395.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_51_395.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_51_395.jpg, -0.3031986, 0, 0, 8.304916
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_51_498.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_51_498.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_51_498.jpg, -0.5094303, 0, 0, 8.142173
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_51_600.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_51_600.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_51_600.jpg, -0.2087188, 0, 0, 8.068292
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_51_703.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_51_703.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_51_703.jpg, 0, 0, 0, 7.952612
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_51_806.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_51_806.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_51_806.jpg, 0, 0, 0, 7.871087
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_51_910.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_51_910.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_51_910.jpg, 0, 0, 0, 7.790738
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_52_027.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_52_027.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_52_027.jpg, 0, 0, 0, 7.695437
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_52_125.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_52_125.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_52_125.jpg, 0, 0.0782139, 0, 7.636231
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_52_225.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_52_225.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_52_225.jpg, 0, 0.3782772, 0, 7.875834
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_52_327.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_52_327.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_52_327.jpg, 0, 0.6301854, 0, 8.51151
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_52_430.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_52_430.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_52_430.jpg, 0, 0.3408609, 0, 8.953477
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_52_532.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_52_532.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_52_532.jpg, 0, 0.03849004, 0, 8.997639
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_52_637.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_52_637.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_52_637.jpg, -0.2728086, 0, 0, 8.874012
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_52_740.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_52_740.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_52_740.jpg, -0.5741838, 0, 0, 8.708573
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_52_844.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_52_844.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_52_844.jpg, -0.8780931, 0, 0, 8.439975
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_52_951.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_52_951.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_52_951.jpg, -0.5544312, 0, 0, 8.382723
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_53_058.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_53_058.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_53_058.jpg, -0.8544199, 0, 0, 8.246688
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_53_164.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_53_164.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_53_164.jpg, -0.9002635, 0, 0, 8.053903
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_53_276.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_53_276.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_53_276.jpg, -0.5625244, 0, 0, 8.009709
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_53_382.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_53_382.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_53_382.jpg, -0.2483683, 0, 0, 7.924464
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_53_485.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_53_485.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_53_485.jpg, 0, 0, 0, 7.836341
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_53_594.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_53_594.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_53_594.jpg, 0, 0, 0, 7.756523
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_53_699.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_53_699.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_53_699.jpg, 0, 0.2652273, 0, 7.925759
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_53_799.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_53_799.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_53_799.jpg, 0, 0.5606914, 0, 8.47716
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_53_903.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_53_903.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_53_903.jpg, 0, 0.9239976, 0, 9.573118
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_54_007.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_54_007.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_54_007.jpg, 0, 1, 0, 10.67784
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_54_109.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_54_109.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_54_109.jpg, 0, 1, 0, 11.61446
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_54_215.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_54_215.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_54_215.jpg, -0.2918256, 0.9160501, 0, 12.89676
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_54_317.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_54_317.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_54_317.jpg, -0.5974188, 0.6104569, 0, 13.13002
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_54_419.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_54_419.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_54_419.jpg, -0.2955324, 0.9123433, 0, 13.95468
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_54_523.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_54_523.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_54_523.jpg, 0, 1, 0, 15.44588
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_54_625.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_54_625.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_54_625.jpg, 0, 1, 0, 16.28572
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_54_726.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_54_726.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_54_726.jpg, 0, 0.9076141, 0, 17.55138
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_54_831.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_54_831.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_54_831.jpg, 0, 0.6172075, 0, 17.92913
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_54_936.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_54_936.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_54_936.jpg, 0, 0.8828809, 0, 18.93317
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_55_044.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_55_044.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_55_044.jpg, 0, 1, 0, 20.11196
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_55_145.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_55_145.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_55_145.jpg, 0, 1, 0, 21.02452
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_55_250.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_55_250.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_55_250.jpg, 0, 1, 0, 22.08316
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_55_352.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_55_352.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_55_352.jpg, -0.0647223, 1, 0, 23.03845
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_55_456.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_55_456.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_55_456.jpg, -0.2814417, 1, 0, 23.95773
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_55_561.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_55_561.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_55_561.jpg, 0, 1, 0, 25.11284
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_55_665.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_55_665.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_55_665.jpg, 0, 1, 0, 26.06592
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_55_770.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_55_770.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_55_770.jpg, -0.0695907, 1, 0, 27.01131
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_55_873.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_55_873.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_55_873.jpg, -0.36204, 0.7203944, 0, 27.70747
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_55_974.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_55_974.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_55_974.jpg, -0.1222716, 0.4214486, 0, 28.07795
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_56_080.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_56_080.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_56_080.jpg, 0, 0.1219259, 0, 28.02589
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_56_184.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_56_184.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_56_184.jpg, 0, 0, 0, 27.70156
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_56_290.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_56_290.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_56_290.jpg, 0, 0, 0, 27.42242
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_56_393.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_56_393.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_56_393.jpg, 0, 0, 0, 27.1461
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_56_497.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_56_497.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_56_497.jpg, -0.2743437, 0, 0, 26.83626
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_56_598.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_56_598.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_56_598.jpg, -0.05492427, 0, 0, 26.55771
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_56_703.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_56_703.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_56_703.jpg, -0.0489312, 0, 0, 26.23221
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_56_807.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_56_807.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_56_807.jpg, -0.3440154, 0, 0, 25.91352
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_56_909.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_56_909.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_56_909.jpg, -0.3074385, 0, 0, 25.53616
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_57_010.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_57_010.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_57_010.jpg, -0.3153504, 0, 0, 25.27901
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_57_113.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_57_113.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_57_113.jpg, -0.6082962, 0, 0, 24.88841
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_57_218.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_57_218.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_57_218.jpg, -0.6182904, 0, 0, 24.41905
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_57_321.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_57_321.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_57_321.jpg, -0.2591808, 0, 0, 24.16674
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_57_425.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_57_425.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_57_425.jpg, 0, 0, 0, 23.91093
C:\Self drive car\Data1\IMG\center_2021_03_05_12_34_57_528.jpg, C:\Self drive car\Data1\IMG\left_2021_03_05_12_34_57_528.jpg, C:\Self drive car\Data1\IMG\right_2021_03_05_12_34_57_528.jpg, 0, 0, 0, 23.66048
